pdf_path,page_no,success,processing_time,error,timestamp
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Lewy, Julius - Die Altassyrischen Rechtsurkunden vom Kultepe 3-4. Teil. MVAG 35, 1935.pdf",192,True,0.46,,2025-10-09T14:45:46.964129
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,1204,True,5.12,,2025-10-09T14:45:52.084849
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Undheimdiss.pdf,270,True,11.24,,2025-10-09T14:46:03.325106
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\GKT, 1968.pdf",71,True,0.64,,2025-10-09T14:46:03.964097
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Larsen_2015_Ancient_Kanesh (2015).pdf,53,True,0.38,,2025-10-09T14:46:04.344676
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AKT 5, 2008.pdf",182,True,0.43,,2025-10-09T14:46:04.780096
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Wilkinson, T. J. - Archaeological Landscapes of the Near East. 2005 (grey).pdf",135,True,34.51,,2025-10-09T14:46:39.291481
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Anatolica 28, 2002.pdf",113,True,13.29,,2025-10-09T14:46:52.580125
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\singer19__.PDF,1,True,12.89,,2025-10-09T14:47:05.471297
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Oz, E. & I. Albayrak - 1963 Yılı Kültepe Kazısında Ele Geçen Altı Yeni Tablet. ArAn 8.2, 2005 21-45.pdf",19,True,0.57,,2025-10-09T14:47:06.045932
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Kt c-k (Dercksen).pdf,745,True,0.47,,2025-10-09T14:47:06.521401
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Bilgic, E. & C. Gunbatti - Ankaraner Kultepe-Texte III. (AKT 3) FAOSB 3, 1995.pdf",93,True,0.59,,2025-10-09T14:47:07.114398
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Ozguc, Nimet - The Anatolian Group of Cylinder Seal Impressions from Kultepe. TTKY V 22, 1965.pdf",38,True,9.45,,2025-10-09T14:47:16.568006
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\vonDassowdiss.pdf,167,True,1.04,,2025-10-09T14:47:17.609383
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register\afo_realien.pdf,175,True,0.98,,2025-10-09T14:47:18.593950
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\ACC, 1970.pdf",238,True,0.62,,2025-10-09T14:47:19.219624
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KBo 12.pdf,48,True,12.84,,2025-10-09T14:47:32.060640
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register\AfO - Assyriologie, Register (1978-2004).pdf",437,True,0.72,,2025-10-09T14:47:32.784890
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\HKL1.PDF,29,True,22.92,,2025-10-09T14:47:55.702986
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 14, 1964.pdf",104,True,1.22,,2025-10-09T14:47:56.923293
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Walker, C. & M. Dick - The Induction of the Cult Image in Ancient Mesopotamia. The Mesopotamian Mis Pi Ritual. SAALT 1, 2001.pdf",20,True,0.63,,2025-10-09T14:47:57.558718
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Bongenaar, A.C.V.M. - Interdependency of Institutions and Private Entrepreneurs, MOS 2. PIHANS 87, 2000.pdf",161,True,1.02,,2025-10-09T14:47:58.575364
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof, K. & Eidem, J. - Mesopotamia, The Old Assyrian Period. OBO 160.5, 2008 (1).pdf",161,True,0.47,,2025-10-09T14:47:59.044485
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\EL_2.pdf,114,True,19.48,,2025-10-09T14:48:18.525622
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KAV.pdf,58,True,0.66,,2025-10-09T14:48:19.190098
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Buccellati, Federiko - Altassyrische Glyptik. Eine Inhaltliche und Methodologische Annaherung. Diss Tubingen 2005.pdf",291,True,0.59,,2025-10-09T14:48:19.784957
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Undheimdiss.pdf,33,True,13.45,,2025-10-09T14:48:33.238589
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Hertel_2013_OAAS6_OA legal practices.pdf,393,True,0.48,,2025-10-09T14:48:33.719252
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\EL 1, 1930.pdf",229,True,0.49,,2025-10-09T14:48:34.206392
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Kramer, Samuel N. - Sumerian Literary Tablets and Fragments in the Archaeological Museum of Istanbul - II. TTKY VI 13a, 1976(cut).pdf",24,True,15.53,,2025-10-09T14:48:49.734559
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\yakubovich_diss_2008.pdf,417,True,0.56,,2025-10-09T14:48:50.298730
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 40, 1990.pdf",213,True,1.38,,2025-10-09T14:48:51.677467
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Dercksen_2005_JEOL39_Adad_king.PDF,7,True,22.26,,2025-10-09T14:49:13.937093
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Albayrak, Irfan - Kultepe Tabletleri IV. VI. Dizi - Sa. 33b, 2006.pdf",126,True,0.43,,2025-10-09T14:49:14.365000
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register\afo_realien.pdf,3178,True,0.77,,2025-10-09T14:49:15.135898
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Dercksen, J. G. ed - Anatolia and the Jazira During the Old Assyrian Period. PIHANS 111, 2008 (2).pdf",33,True,0.56,,2025-10-09T14:49:15.693125
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Teissier - Sealings, 1994.pdf",75,True,17.27,,2025-10-09T14:49:32.962519
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Palmisano_PhD_2015.pdf,50,True,1.24,,2025-10-09T14:49:34.201941
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\RGTC-12_2 Belmonte.pdf,244,True,1.28,,2025-10-09T14:49:35.483861
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 45, 1995.pdf",224,True,8.81,,2025-10-09T14:49:44.294907
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU (missing 1999 no.2).pdf,1297,True,17.30,,2025-10-09T14:50:01.594005
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Özgüç, Tashın - Kültepe and its Vicinity in the Iron Age. TTKY V 29, 1971.pdf",199,True,11.27,,2025-10-09T14:50:12.860437
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\VBoT, 1930.pdf",35,True,12.86,,2025-10-09T14:50:25.718374
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (A-N).pdf,2660,True,1.31,,2025-10-09T14:50:27.026078
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CMK, 2001.pdf",445,True,0.54,,2025-10-09T14:50:27.566602
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\GKT, 1968.pdf",272,True,1.39,,2025-10-09T14:50:28.957630
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Gunbatti_2000_ArAn4_su_ordali.pdf,9,True,15.63,,2025-10-09T14:50:44.592212
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\HKL1.PDF,182,True,18.38,,2025-10-09T14:51:02.973496
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\cooreman.PDF,43,True,17.14,,2025-10-09T14:51:20.118812
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 44, 1994.pdf",102,True,0.64,,2025-10-09T14:51:20.763479
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Kienast, Burkhart - Die altassyrischen Texte des Orientalischen Seminars in Heidelberg und der Sammlung Erlenmeyer (ATHE). UAVA 1, 1960(cut).pdf",6,True,10.79,,2025-10-09T14:51:31.551478
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AKT 6a.pdf,167,True,0.71,,2025-10-09T14:51:32.280354
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\TC 3.3, 1937.pdf",75,True,11.78,,2025-10-09T14:51:44.065479
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AKT 11a.pdf,70,True,0.53,,2025-10-09T14:51:44.593460
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Stein, Gil Jeremy - Pastoral Production in Complex Societies. Diss U Penn 1988.pdf",287,True,0.58,,2025-10-09T14:51:45.173489
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Gaal, E. - State and Private Sectors in Alalah VII. AcAn 30, 1982 1-44 (1).PDF",17,True,16.18,,2025-10-09T14:52:01.355389
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Ozguc, Tahsin - Kultepe Kanis - Nesa. 2003 (missing pages).pdf",22,True,13.58,,2025-10-09T14:52:14.941515
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KUB 21.pdf,8,True,13.14,,2025-10-09T14:52:28.096716
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AKT 11a.pdf,289,True,9.36,,2025-10-09T14:52:37.455242
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KBo 29.pdf,28,True,12.76,,2025-10-09T14:52:50.218746
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Kienast, Burkhart - Das Altassyrische Kaufvertragsrecht. FAOSB 1, 1984.pdf",61,True,0.57,,2025-10-09T14:52:50.791530
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 29, 1979.pdf",170,True,1.05,,2025-10-09T14:52:51.845295
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 44, 1994.pdf",222,True,0.59,,2025-10-09T14:52:52.440819
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Kryszeń, Adam - A Historical Geography of the Hittite Heartland, 2016.pdf",152,True,15.36,,2025-10-09T14:53:07.797306
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\TC 2, 1928.pdf",1,True,18.10,,2025-10-09T14:53:25.896173
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Michel_2010_SpectrumEpoc_5.pdf,7,True,15.98,,2025-10-09T14:53:41.874792
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Larsen 2002 - The Aššur-nada Archive. PIHANS 96, 2002.pdf",10,True,8.26,,2025-10-09T14:53:50.133669
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\King Gates Shalmaneser.pdf,113,True,0.58,,2025-10-09T14:53:50.711900
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register  (1978-2004).pdf,395,True,0.75,,2025-10-09T14:53:51.461676
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Larsen, M. T. - AKT 6a, 2010.pdf",184,True,0.50,,2025-10-09T14:53:51.967014
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Hoffner_HWRevs_BiOr_1978ff.PDF,9,True,35.32,,2025-10-09T14:54:27.287670
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\kupper1973 (2).PDF,3,True,18.17,,2025-10-09T14:54:45.457215
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Radau BE 17 1.pdf,200,True,0.72,,2025-10-09T14:54:46.176941
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CCT 2, 1924.pdf",11,True,12.42,,2025-10-09T14:54:58.598093
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Orlin, Louis L. - Assyrian Colonies in Cappadocia (ACC). SAH 1, 1970(cut).pdf",94,True,10.64,,2025-10-09T14:55:09.234443
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Sallaberger, W. et al eds - Third Millennium Cuneiform Texts from Tell Beydar (Seasons 1996-2002). Subartu 12, 2004.pdf",73,True,19.84,,2025-10-09T14:55:29.079517
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Alp, Sedat - Zylinder- und Stempelsiegel aus Karahoyuk bei Konya. TTKY V 26, 1968.pdf",516,True,10.41,,2025-10-09T14:55:39.486642
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Dercksen 2011 The beginning of the Old Assyrian year. NABU 2011 4, note 74.pdf",12,True,13.66,,2025-10-09T14:55:53.151429
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 27, 1977.pdf",36,True,0.76,,2025-10-09T14:55:53.917014
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Michel, Cecile ed. - Old Assyrian Studies in Memory of Paul Garelli. PIHANS 112, 2008.pdf",10,True,0.06,,2025-10-09T14:55:53.982218
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Goetze_1933_history.PDF,12,True,20.31,,2025-10-09T14:56:14.293180
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Hengstl_Rechtsgeschäfte_2008.pdf,4,True,20.10,,2025-10-09T14:56:34.393729
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 7, 1957.pdf",54,True,0.63,,2025-10-09T14:56:35.024600
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Imdi-ilum, 1981.pdf",186,True,18.56,,2025-10-09T14:56:53.590644
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Anatolica 24, 1998.pdf",25,True,9.42,,2025-10-09T14:57:03.012045
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Anastasio, Stefano - The Archaeology of Upper Mesopotamia. Subartu 1, 1995 (grey).pdf",62,True,23.95,,2025-10-09T14:57:26.965386
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Archi_Propaganda.pdf,2,True,18.66,,2025-10-09T14:57:45.631988
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KBo1-4.pdf,128,True,0.93,,2025-10-09T14:57:46.564240
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU (missing 1999 no.2) (2).pdf,194,True,15.49,,2025-10-09T14:58:02.059844
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Anatolica 34, 2008.pdf",105,True,0.45,,2025-10-09T14:58:02.511307
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Larsen 2007 FS Adams - Individual and Society.PDF,6,True,16.86,,2025-10-09T14:58:19.369331
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Barjamovic, Gojko - A Historical Geography of Ancient Anatolia in the Assyrian Colony Period. CNI 38, 2011.pdf",245,True,0.73,,2025-10-09T14:58:20.099730
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Krebernik_04_schultext.pdf,11,True,0.04,,2025-10-09T14:58:20.145917
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Postgate, Nicholas - The Land of Assur & the Yoke of Assur (2008).pdf",23,True,0.55,,2025-10-09T14:58:20.693030
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Langdon PBS 10 4.pdf,21,True,0.52,,2025-10-09T14:58:21.218078
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Barjamovic, G., Hertel, T. & M. Larsen - Ups and Downs. 2012 (preprint).pdf",112,True,0.07,,2025-10-09T14:58:21.293948
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 22, 1972.pdf",213,True,1.07,,2025-10-09T14:58:22.366472
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Prag I - ICK 4.pdf,34,True,21.35,,2025-10-09T14:58:43.716282
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof, Klaas R. - Aspects of Old Assyrian Trade and Terminology. SD 10, 1972.pdf",232,True,0.52,,2025-10-09T14:58:44.234209
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\GKT, 1968.pdf",90,True,0.66,,2025-10-09T14:58:44.893551
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 44, 1994.pdf",197,True,0.62,,2025-10-09T14:58:45.513734
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Klinkott, Kubisch, and Muller-Wollermann, eds - Geschenke und Steuern, Zolle und Tribute. CHANE 29, 2007.pdf",195,True,0.41,,2025-10-09T14:58:45.925768
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\ICK 4_Hecker, K., G. Kryszat & L. Matouš - Kappadokische Keilschrifttafeln aus den Sammlungen der Karlsuniversität Prag. ICK 4, 1998(cut).pdf",358,True,13.15,,2025-10-09T14:58:59.072609
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Alp, Sedat - Zylinder- und Stempelsiegel aus Karahoyuk bei Konya. TTKY V 26, 1968.pdf",530,True,10.52,,2025-10-09T14:59:09.596269
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\BIN 4, 1927.pdf",114,True,9.88,,2025-10-09T14:59:19.473301
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Anatolica 31, 2005.pdf",74,True,14.16,,2025-10-09T14:59:33.637384
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Barjamovic, Gojko - A Historical Geography of Ancient Anatolia in the Assyrian Colony Period. CNI 38, 2011.pdf",395,True,0.80,,2025-10-09T14:59:34.442907
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\vandenhout2003000.PDF,13,True,10.51,,2025-10-09T14:59:44.954604
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Cahit Günbattı'ya Armağan 2015.pdf,224,True,0.61,,2025-10-09T14:59:45.566741
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\appleby_etal1994.PDF,5,True,16.08,,2025-10-09T15:00:01.651386
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof, Klaas R. - The Relation between Royal Decrees and Law Codes of the Old Babylonian Period. JEOL 35-36, 1997-00 49-83.pdf",34,True,0.54,,2025-10-09T15:00:02.189371
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register\AfO Register  (1978-2004) (1).pdf,248,True,0.60,,2025-10-09T15:00:02.788856
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Özgüç, Tashin - Kültepe-Kaniš. The Palaces and Temples of Kültepe-Kaniš. TTKY V 46, 1999(cut).pdf",100,True,14.22,,2025-10-09T15:00:17.010949
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KAH 2.pdf,32,True,0.69,,2025-10-09T15:00:17.703887
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof_1998a_CRRAI34_Chronology (3).pdf,1,True,11.27,,2025-10-09T15:00:28.973193
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Walker, C. & M. Dick - The Induction of the Cult Image in Ancient Mesopotamia. The Mesopotamian Mis Pi Ritual. SAALT 1, 2001.pdf",116,True,0.73,,2025-10-09T15:00:29.703625
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 28, 1978.pdf",48,True,0.69,,2025-10-09T15:00:30.393015
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\freud1953.PDF,1,True,10.92,,2025-10-09T15:00:41.314919
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,3036,True,1.87,,2025-10-09T15:00:43.186131
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU (missing 1999 no.2) (1).pdf,1525,True,15.36,,2025-10-09T15:00:58.548644
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Schorr_Urkunden_Altbabylonischen_Zivil_und_Prozessrechts.pdf,491,True,10.47,,2025-10-09T15:01:09.018271
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Anatolica 34, 2008.pdf",86,True,0.42,,2025-10-09T15:01:09.439045
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Kraus_1951_NippurandIsin.pdf,154,True,13.42,,2025-10-09T15:01:22.856603
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU 1987.1 - 4014.4.pdf,1649,True,0.82,,2025-10-09T15:01:23.674349
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Miller_1995_CKLR79_Jlaw.pdf,9,True,14.14,,2025-10-09T15:01:37.819060
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Hirsch_1966b_AfO21_2_gotte_der_vater.pdf,1,True,31.33,,2025-10-09T15:02:09.154523
